"depths","times","stages.est"
1,1558872600,1
7,1558872900,1
13,1558873200,1
14,1558873500,2
15,1558873800,2
15,1558874100,2
15,1558874400,2
15,1558874700,2
15,1558875000,2
15,1558875300,3
13,1558875600,3
12,1558875900,3
9,1558876200,3
1,1558876500,3
