"depths","times","stages.est"
1,1558886100,1
10,1558886400,1
13,1558886700,2
15,1558887000,2
15,1558887300,2
15,1558887600,2
15,1558887900,2
15,1558888200,2
15,1558888500,2
14,1558888800,2
14,1558889100,3
12,1558889400,3
8,1558889700,3
1,1558890000,3
