"depths","times","stages.est"
1,1559413200,1
9,1559413500,1
13,1559413800,2
14,1559414100,2
14,1559414400,2
15,1559414700,2
15,1559415000,2
15,1559415300,2
15,1559415600,2
13,1559415900,3
10,1559416200,3
1,1559416500,3
