"depths","times","stages.est"
1,1558627500,1
5,1558627800,1
11,1558628100,1
14,1558628400,2
15,1558628700,2
15,1558629000,2
15,1558629300,2
15,1558629600,2
15,1558629900,2
15,1558630200,2
15,1558630500,3
13,1558630800,3
11,1558631100,3
8,1558631400,3
3,1558631700,3
