"depths","times","stages.est"
1,1559142000,1
8,1559142300,1
13,1559142600,2
14,1559142900,2
14,1559143200,2
14,1559143500,2
14,1559143800,2
13,1559144100,2
13,1559144400,2
13,1559144700,3
12,1559145000,3
12,1559145300,3
11,1559145600,3
10,1559145900,3
9,1559146200,3
7,1559146500,3
2,1559146800,3
