"depths","times","stages.est"
1,1559426100,1
5,1559426400,1
12,1559426700,1
14,1559427000,2
14,1559427300,2
14,1559427600,2
14,1559427900,2
14,1559428200,2
14,1559428500,2
13,1559428800,3
10,1559429100,3
1,1559429400,3
