"depths","times","stages.est"
1,1558722900,1
9,1558723200,1
13,1558723500,2
14,1558723800,2
14,1558724100,2
14,1558724400,2
14,1558724700,2
13,1558725000,2
13,1558725300,3
11,1558725600,3
10,1558725900,3
8,1558726200,3
1,1558726500,3
