"depths","times","stages"
1,0,1
3,60,1
5,120,1
5,180,1
5,240,1
5,300,1
5,360,1
6,420,1
6,480,1
7,540,1
7,600,1
7,660,1
8,720,1
9,780,1
12,840,1
13,900,1
12,960,2
12,1020,2
12,1080,2
12,1140,2
11,1200,2
11,1260,2
11,1320,2
11,1380,2
11,1440,2
11,1500,2
11,1560,2
11,1620,2
10,1680,2
10,1740,2
10,1800,2
10,1860,2
11,1920,2
11,1980,2
11,2040,2
11,2100,2
11,2160,2
11,2220,2
11,2280,2
11,2340,2
11,2400,2
11,2460,2
11,2520,2
11,2580,2
11,2640,2
11,2700,2
11,2760,2
11,2820,2
10,2880,3
10,2940,3
9,3000,3
9,3060,3
9,3120,3
8,3180,3
6,3240,3
6,3300,3
5,3360,3
3,3420,3
1,3434.2546718055,3
