"depths","times","stages"
1,0,1
3,60,1
3,120,1
5,180,1
6,240,1
6,300,1
7,360,1
7,420,1
6,480,1
6,540,1
6,600,1
7,660,1
8,720,1
10,780,1
10,840,1
11,900,1
11,960,1
11,1020,1
12,1080,1
13,1140,1
14,1200,2
14,1260,2
14,1320,2
14,1380,2
14,1440,2
14,1500,2
14,1560,2
14,1620,2
14,1680,2
14,1740,2
14,1800,2
14,1860,2
14,1920,2
14,1980,2
13,2040,2
13,2100,2
13,2160,2
13,2220,2
13,2280,2
13,2340,2
13,2400,2
13,2460,2
12,2520,2
12,2580,2
12,2640,2
12,2700,2
12,2760,2
11,2820,2
11,2880,2
11,2940,2
11,3000,2
11,3060,2
11,3120,2
12,3180,2
12,3240,2
12,3300,2
12,3360,2
12,3420,3
12,3480,3
12,3540,3
12,3600,3
10,3660,3
10,3720,3
10,3780,3
10,3840,3
10,3900,3
9,3960,3
8,4020,3
7,4080,3
6,4140,3
5,4200,3
5,4260,3
4,4320,3
3,4380,3
3,4440,3
2,4500,3
2,4560,3
2,4620,3
1,4666.54931124709,3
