"depths","times","stages"
1,0,1
3,60,1
5,120,1
5,180,1
7,240,1
7,300,1
7,360,1
8,420,1
9,480,1
9,540,1
9,600,1
10,660,1
10,720,1
10,780,1
10,840,1
10,900,1
10,960,2
10,1020,2
11,1080,2
10,1140,2
10,1200,2
10,1260,2
10,1320,2
10,1380,2
10,1440,2
10,1500,2
10,1560,2
10,1620,2
10,1680,2
10,1740,2
9,1800,2
9,1860,2
9,1920,2
9,1980,2
9,2040,2
9,2100,2
9,2160,2
9,2220,2
10,2280,2
10,2340,3
9,2400,3
9,2460,3
10,2520,3
10,2580,3
10,2640,3
10,2700,3
10,2760,3
10,2820,3
10,2880,3
9,2940,3
7,3000,3
7,3060,3
7,3120,3
7,3180,3
6,3240,3
6,3300,3
6,3360,3
6,3420,3
5,3480,3
5,3540,3
5,3600,3
3,3660,3
2,3720,3
2,3780,3
1,3811.89381019322,3
