"depths","times","stages"
1,0,1
2,60,1
3,120,1
5,180,1
5,240,1
5,300,1
6,360,1
7,420,1
8,480,1
9,540,1
11,600,1
11,660,1
13,720,1
14,780,2
14,840,2
14,900,2
14,960,2
14,1020,2
14,1080,2
14,1140,2
14,1200,2
14,1260,2
14,1320,2
14,1380,2
14,1440,2
14,1500,2
14,1560,2
14,1620,2
14,1680,2
14,1740,2
15,1800,2
15,1860,2
15,1920,2
15,1980,2
15,2040,2
15,2100,3
14,2160,3
14,2220,3
14,2280,3
14,2340,3
14,2400,3
14,2460,3
13,2520,3
13,2580,3
13,2640,3
13,2700,3
13,2760,3
13,2820,3
12,2880,3
12,2940,3
11,3000,3
11,3060,3
11,3120,3
12,3180,3
12,3240,3
12,3300,3
12,3360,3
12,3420,3
12,3480,3
12,3540,3
12,3600,3
12,3660,3
12,3720,3
12,3780,3
12,3840,3
12,3900,3
11,3960,3
11,4020,3
11,4080,3
11,4140,3
11,4200,3
10,4260,3
10,4320,3
10,4380,3
11,4440,3
11,4500,3
11,4560,3
11,4620,3
11,4680,3
11,4740,3
11,4800,3
11,4860,3
11,4920,3
11,4980,3
11,5040,3
11,5100,3
10,5160,3
10,5220,3
10,5280,3
10,5340,3
10,5400,3
10,5460,3
10,5520,3
10,5580,3
10,5640,3
10,5700,3
10,5760,3
10,5820,3
10,5880,3
10,5940,3
10,6000,3
10,6060,3
10,6120,3
10,6180,3
9,6240,3
7,6300,3
7,6360,3
7,6420,3
7,6480,3
5,6540,3
4,6600,3
3,6660,3
2,6720,3
2,6780,3
3,6840,3
1,6862.87930180492,3
