"depths","times","stages"
1,0,1
2,30,1
3,60,1
4,90,1
6,120,1
6,150,1
9,180,1
9,210,1
9,240,1
10,270,1
10,300,1
10,330,1
11,360,1
11,390,1
11,420,1
11,450,2
10,480,2
10,510,2
10,540,2
10,570,2
10,600,2
10,630,2
10,660,2
10,690,2
9,720,2
9,750,2
9,780,2
9,810,2
9,840,2
9,870,2
9,900,2
9,930,2
9,960,2
9,990,2
9,1020,2
9,1050,2
9,1080,2
8,1110,2
8,1140,2
9,1170,2
9,1200,2
9,1230,2
9,1260,3
9,1290,3
9,1320,3
9,1350,3
9,1380,3
9,1410,3
9,1440,3
10,1470,3
10,1500,3
10,1530,3
10,1560,3
9,1590,3
9,1620,3
9,1650,3
9,1680,3
9,1710,3
8,1740,3
6,1770,3
5,1800,3
5,1830,3
5,1860,3
4,1890,3
1,1920,3
