"depths","durations","times","stages"
1,47.3208754971285,0,1
2,43.3137530517401,47.3208754971285,1
3,71.7583902100609,90.6346285488685,1
4,77.1531404033578,162.393018758929,1
5,11.2223812789634,239.546159162287,1
6,7.94567239623839,250.768540441251,1
7,6.5697280649145,258.714212837489,1
8,12.2205570336674,265.283940902403,1
9,8.07154372890608,277.504497936071,1
10,213.727780931799,285.576041664977,1
11,32.3519694587847,499.303822596776,1
12,114.977582272414,531.655792055561,1
13,39.9394461412613,646.633374327975,1
14,5.89731198416587,686.572820469236,1
14,777.846034946878,692.470132453402,2
14,74.5723514859158,1470.31616740028,3
13,262.225225531607,1544.8885188862,3
12,235.59201341262,1807.1137444178,3
11,386.88644569939,2042.70575783042,3
10,274.356556121778,2429.59220352981,3
9,799.853358869866,2703.94875965159,3
8,52.1722180096695,3503.80211852146,3
7,22.1824311559449,3555.97433653113,3
6,5.05738740658626,3578.15676768707,3
5,15.6683125694676,3583.21415509366,3
4,37.9527607161658,3598.88246766313,3
3,16.2635783196147,3636.83522837929,3
2,40.8340800693632,3653.09880669891,3
1,Inf,3693.93288676827,3
