"depths","durations","times","stages"
1,6.11277062953484,0,1
2,12.1450259796577,6.11277062953484,1
3,19.9132563772162,18.2577966091926,1
4,1.60411870235886,38.1710529864088,1
5,14.0191025768214,39.7751716887676,1
6,17.0611662971127,53.794274265589,1
7,12.7854810503969,70.8554405627016,1
8,51.4273573252311,83.6409216130985,1
9,32.1879116444611,135.06827893833,1
10,112.291892914633,167.256190582791,1
11,381.246027283085,279.548083497424,1
12,58.3456587594202,660.794110780509,1
13,143.580868857061,719.139769539929,1
14,7.6968077895873,862.72063839699,1
14,388.442432502609,870.417446186577,2
15,531.36223417335,1258.85987868919,2
16,83.1780559343038,1790.22211286254,2
16,193.858437228296,1873.40016879684,3
15,38.7212079732044,2067.25860602514,3
14,635.749451735922,2105.97981399834,3
13,588.039372138057,2741.72926573426,3
12,80.8141522011215,3329.76863787232,3
11,45.4062351769358,3410.58279007344,3
10,244.787569008509,3455.98902525038,3
9,34.3337288370731,3700.77659425888,3
8,35.4244484654505,3735.11032309596,3
7,44.6932213225691,3770.53477156141,3
6,4.27270241629776,3815.22799288398,3
5,10.6021604448015,3819.50069530028,3
4,26.4780035136232,3830.10285574508,3
3,70.5694294371042,3856.5808592587,3
2,15.3131153240706,3927.1502886958,3
1,Inf,3942.46340401987,3
