"depths","durations","times","stages"
1,13.9087890242517,0,1
2,32.1770480442484,13.9087890242517,1
3,12.8256897394015,46.0858370685001,1
4,143.450813434715,58.9115268079015,1
5,8.96443360969005,202.362340242616,1
6,28.2318960901253,211.326773852306,1
7,69.7140724838161,239.558669942432,1
8,26.9102596439155,309.272742426248,1
9,25.728232726591,336.183002070163,1
10,68.2263330822754,361.911234796754,1
11,110.185646325834,430.13756787903,1
12,23.9131921092944,540.323214204863,1
13,66.530094750737,564.236406314158,1
13,383.640111777479,630.766501064895,2
14,62.1945606048063,1014.40661284237,2
13,520.607589010469,1076.60117344718,2
13,482.230037801479,1597.20876245765,3
14,222.469402279021,2079.43880025913,3
13,176.026945798038,2301.90820253815,3
12,103.822972644512,2477.93514833619,3
13,273.346012281267,2581.7581209807,3
12,262.22098263158,2855.10413326197,3
11,12.0975457929003,3117.32511589354,3
10,64.7566061222965,3129.42266168645,3
9,77.0872845089739,3194.17926780874,3
8,246.051251996128,3271.26655231772,3
7,68.5134923236651,3517.31780431384,3
6,16.7818454478092,3585.83129663751,3
7,8.51497631877783,3602.61314208532,3
6,5.99598401290314,3611.1281184041,3
5,55.5101504047243,3617.124102417,3
4,43.1570034157085,3672.63425282172,3
3,18.5365487413219,3715.79125623743,3
2,1.99383363324796,3734.32780497875,3
1,Inf,3736.321638612,3
