"depths","durations","times","stages"
1,0.803993489870306,0,1
2,2.99328524564592,0.803993489870306,1
3,5.872875266801,3.79727873551622,1
4,8.31976848902263,9.67015400231723,1
5,122.953714160037,17.9899224913399,1
4,3.45980332408209,140.943636651376,1
5,38.5320931978028,144.403439975459,1
6,17.7933236538495,182.935533173261,1
7,92.748259153838,200.728856827111,1
8,159.34947582852,293.477115980949,1
9,57.7456921633179,452.826591809469,1
10,162.931859483658,510.572283972787,1
11,18.2213678933281,673.504143456445,1
12,9.49497146660042,691.725511349773,1
13,69.3023848203046,701.220482816373,1
14,85.2504786136068,770.522867636678,1
14,541.517842356738,855.773346250285,2
15,479.325519132857,1397.29118860702,2
15,405.102122815014,1876.61670773988,3
14,168.541948529238,2281.71883055489,3
15,183.617899730685,2450.26077908413,3
14,495.89464200537,2633.87867881482,3
15,410.358144011953,3129.77332082019,3
14,952.868920325391,3540.13146483214,3
15,26.8513169792168,4493.00038515753,3
14,25.0795947260212,4519.85170213675,3
13,36.0995365074614,4544.93129686277,3
12,246.869892886745,4581.03083337023,3
11,30.3743253529829,4827.90072625698,3
10,91.6278394667524,4858.27505160996,3
9,139.482780416483,4949.90289107671,3
8,81.6955204567757,5089.38567149319,3
7,43.8725617133723,5171.08119194997,3
6,55.0337279407422,5214.95375366334,3
5,97.5216064320784,5269.98748160408,3
4,13.5922028153836,5367.50908803616,3
5,0.841258756897332,5381.10129085155,3
4,28.4907955725139,5381.94254960844,3
3,77.7913107352115,5410.43334518096,3
2,75.3759489775493,5488.22465591617,3
1,Inf,5563.60060489372,3
