"depths","durations","times","stages"
1,46.5784708640465,0,1
2,10.2648797631264,46.5784708640465,1
3,4.11969196641648,56.8433506271728,1
4,30.5772968864346,60.9630425935893,1
5,14.1325642317533,91.5403394800239,1
6,50.530972537634,105.672903711777,1
7,13.278936718901,156.203876249411,1
6,26.9813505080775,169.482812968312,1
7,7.9770804538081,196.46416347639,1
8,6.23836467663446,204.441243930198,1
9,111.297833402485,210.679608606832,1
10,90.5560475858142,321.977442009318,1
11,32.6282557100058,412.533489595132,1
12,54.3581415733658,445.161745305138,1
13,23.5850164688454,499.519886878503,1
13,726.807839773471,523.104903347349,2
14,9.51176923848197,1249.91274312082,2
15,89.9984191502756,1259.4245123593,2
15,366.653702014332,1349.42293150958,3
14,300.837022155836,1716.07663352391,3
13,93.0127137014642,2016.91365567974,3
12,236.450402385914,2109.92636938121,3
11,1.77356693893671,2346.37677176712,3
10,108.79456863479,2348.15033870606,3
9,264.949312673415,2456.94490734085,3
8,53.3591518152325,2721.89422001426,3
7,38.9870877552312,2775.2533718295,3
6,151.040603638824,2814.24045958473,3
5,206.125888367346,2965.28106322355,3
4,84.7432871193355,3171.4069515909,3
3,2.11680087813875,3256.15023871023,3
2,21.544549250249,3258.26703958837,3
1,Inf,3279.81158883862,3
