"depths","durations","times","stages"
1,18.3668219720091,0,1
2,6.05993138364548,18.3668219720091,1
3,18.0558289541813,24.4267533556546,1
4,24.6558044546904,42.4825823098359,1
5,22.2547370479969,67.1383867645263,1
6,85.52057563226,89.3931238125232,1
7,51.1960807538835,174.913699444783,1
8,5.23910610936582,226.109780198667,1
9,36.2955232334013,231.348886308033,1
10,87.9888388691684,267.644409541434,1
11,16.5928397948543,355.633248410602,1
12,11.4461441708273,372.226088205457,1
13,14.8658821750105,383.672232376284,1
14,48.4454184919596,398.538114551294,1
15,57.6991211199818,446.983533043254,1
15,858.905969377392,504.682654163236,2
15,110.841046359856,1363.58862354063,3
14,270.840724742819,1474.42966990048,3
13,170.049228229617,1745.2703946433,3
12,118.765542579294,1915.31962287292,3
13,131.493258787465,2034.08516545221,3
12,4.89466747560073,2165.57842423968,3
11,35.8095755218528,2170.47309171528,3
10,173.784807998275,2206.28266723713,3
9,86.5196094855487,2380.06747523541,3
10,552.853599310692,2466.58708472096,3
9,24.71759333105,3019.44068403165,3
8,1.19386217170086,3044.1582773627,3
7,63.3071365856385,3045.3521395344,3
6,28.3121914876392,3108.65927612004,3
5,14.8948901519179,3136.97146760768,3
4,68.8628998534973,3151.86635775959,3
5,58.7693037067479,3220.72925761309,3
4,12.1030509908451,3279.49856131984,3
3,5.87671278134258,3291.60161231068,3
2,26.3618380284374,3297.47832509203,3
1,Inf,3323.84016312046,3
