"depths","durations","times","stages"
1,34.0928204772144,0,1
2,11.2749159247337,34.0928204772144,1
3,12.2237649492463,45.3677364019481,1
4,2.81526488833097,57.5915013511944,1
5,60.9961989168433,60.4067662395254,1
6,20.13340190428,121.402965156369,1
7,37.5208381868923,141.536367060649,1
8,11.1080005063354,179.057205247541,1
9,13.9911362232653,190.165205753876,1
10,123.270316720599,204.156341977142,1
11,72.8560279874755,327.426658697741,1
12,87.9046784275628,400.282686685216,1
13,65.4430772712898,488.187365112779,1
13,137.363554715765,553.630442384069,2
14,778.136777904076,690.993997099834,2
13,90.8919075053061,1469.13077500391,2
13,950.056042655046,1560.02268250922,3
12,128.43712023251,2510.07872516426,3
11,487.103357671403,2638.51584539677,3
10,53.6202066611067,3125.61920306817,3
9,126.770879244888,3179.23940972928,3
8,306.143057512122,3306.01028897417,3
7,23.0145189892114,3612.15334648629,3
6,165.632107827152,3635.1678654755,3
5,120.255165587078,3800.79997330265,3
4,21.5963847114176,3921.05513888973,3
3,126.395834081947,3942.65152360115,3
2,43.4417546278,4069.0473576831,3
1,Inf,4112.4891123109,3
