"depths","durations","times","stages"
1,3.82760002768564,0,1
2,16.8680069439842,3.82760002768564,1
3,0.978854236360043,20.6956069716699,1
4,24.9516797548437,21.6744612080299,1
5,25.1426440463928,46.6261409628736,1
6,52.1728383871289,71.7687850092665,1
7,30.1944222597683,123.941623396395,1
8,45.0327955482805,154.136045656164,1
9,48.8662857243702,199.168841204444,1
8,8.70772557612551,248.035126928814,1
9,37.4427819022288,256.74285250494,1
10,204.81757098816,294.185634407169,1
11,70.0404926485626,499.003205395328,1
12,0.138892924413085,569.043698043891,1
13,121.11843836431,569.182590968304,1
13,137.899603359401,690.301029332614,2
14,164.807679913938,828.200632692015,2
15,757.127510801881,993.008312605953,2
15,516.587044305374,1750.13582340783,3
14,303.637085255548,2266.72286771321,3
13,116.394092056806,2570.35995296876,3
12,24.0678193888725,2686.75404502556,3
11,379.837807591792,2710.82186441443,3
10,233.205999849677,3090.65967200623,3
9,86.5298771797111,3323.8656718559,3
8,36.8873765983153,3410.39554903562,3
7,52.4719588548696,3447.28292563393,3
8,102.671331371518,3499.7548844888,3
7,12.0879914420634,3602.42621586032,3
6,94.9561179005304,3614.51420730238,3
5,11.2279150821269,3709.47032520291,3
4,16.4232590759639,3720.69824028504,3
3,9.79790154815691,3737.121499361,3
2,12.0886394614354,3746.91940090916,3
1,Inf,3759.00804037059,3
