"depths","durations","times","stages"
1,45.8991171344184,0,1
2,0.864548623561859,45.8991171344184,1
3,9.83078186289894,46.7636657579803,1
4,15.5334391716979,56.5944476208792,1
5,2.89442645544553,72.1278867925772,1
6,7.68390288234998,75.0223132480227,1
7,18.8063481201728,82.7062161303727,1
8,19.5639550841103,101.512564250545,1
9,54.8016767636372,121.076519334656,1
10,229.583348317636,175.878196098293,1
11,61.9581511674079,405.461544415929,1
12,29.783655657433,467.419695583337,1
13,280.856568641919,497.20335124077,1
14,96.0580786242824,778.059919882688,1
15,0.112457583584387,874.117998506971,1
15,628.106735009975,874.230456090555,2
14,191.868439475074,1502.33719110053,2
15,249.027820837974,1694.2056305756,2
15,295.975983975092,1943.23345141358,3
14,89.7094833897086,2239.20943538867,3
13,177.523119781689,2328.91891877838,3
14,197.264947813317,2506.44203856007,3
13,1.3264740339946,2703.70698637339,3
12,72.4374774328453,2705.03346040738,3
11,99.2641358949732,2777.47093784022,3
10,111.098178374272,2876.7350737352,3
9,61.9227850210154,2987.83325210947,3
8,28.0248827774108,3049.75603713049,3
7,25.5121585796587,3077.7809199079,3
6,1.31617674662266,3103.29307848755,3
5,208.287088653308,3104.60925523418,3
4,19.1659760894254,3312.89634388749,3
3,28.4447500804154,3332.06231997691,3
4,56.6043745842935,3360.50707005733,3
3,68.1087992345933,3417.11144464162,3
2,1.46069814451039,3485.22024387621,3
1,Inf,3486.68094202072,3
