"depths","durations","times","stages"
1,74.9016154048149,0,1
2,18.85753662565,74.9016154048149,1
3,61.8734953502166,93.7591520304649,1
4,72.2438216030529,155.632647380682,1
5,121.218735728769,227.876468983734,1
6,36.1416588556825,349.095204712504,1
7,87.5112007732233,385.236863568186,1
8,18.2600318931204,472.748064341409,1
9,32.7223362305257,491.00809623453,1
10,201.508192639224,523.730432465055,1
11,16.2544717079509,725.238625104279,1
12,88.874553642247,741.49309681223,1
13,10.415736990028,830.367650454477,1
14,19.0399134336551,840.783387444505,1
14,93.6328283564197,859.82330087816,2
15,242.345719753209,953.45612923458,2
16,729.805917023093,1195.80184898779,2
16,435.804015177624,1925.60776601088,3
15,543.060222115936,2361.4117811885,3
14,96.7573486773426,2904.47200330444,3
13,118.285019712307,3001.22935198178,3
12,703.561216577588,3119.51437169409,3
11,258.84013755543,3823.07558827168,3
10,403.084539390945,4081.91572582711,3
9,366.197425026253,4485.00026521805,3
8,240.420531824785,4851.19769024431,3
7,74.8527702104429,5091.61822206909,3
6,254.492648466537,5166.47099227953,3
5,26.5348880394968,5420.96364074607,3
4,70.6980378289072,5447.49852878557,3
3,98.9020515801112,5518.19656661447,3
2,99.1839911912402,5617.09861819459,3
1,Inf,5716.28260938583,3
