"depths","durations","times","stages"
1,33.9527221071153,0,1
2,17.3896977092423,33.9527221071153,1
3,16.9743839545295,51.3424198163576,1
4,7.7773799746016,68.3168037708871,1
3,0.59902749055891,76.0941837454887,1
4,54.4754918966058,76.6932112360476,1
5,60.3689854898253,131.168703132653,1
6,33.2686082133307,191.537688622479,1
5,50.6357334795263,224.806296835809,1
6,0.0715286191148721,275.442030315336,1
7,26.5785388134836,275.513558934451,1
8,28.7886167467627,302.092097747934,1
9,28.6004235905115,330.880714494697,1
10,28.3444935890575,359.481138085208,1
11,131.791330627851,387.825631674266,1
12,91.4874508949559,519.616962302117,1
13,75.7579537208154,611.104413197073,1
13,611.198942730326,686.862366917888,2
14,298.167749760098,1298.06130964821,2
14,79.0451987022716,1596.22905940831,3
13,85.2377570032136,1675.27425811058,3
12,176.823726132923,1760.5120151138,3
11,55.9424539391782,1937.33574124672,3
10,101.36685906207,1993.2781951859,3
9,406.16776902232,2094.64505424797,3
8,45.194735031248,2500.81282327029,3
7,137.990086455148,2546.00755830154,3
6,266.019434261186,2683.99764475669,3
5,153.594736022643,2950.01707901787,3
4,51.7013295524198,3103.61181504052,3
3,11.0118311968399,3155.31314459293,3
2,14.6817902683383,3166.32497578977,3
1,Inf,3181.00676605811,3
