"depths","durations","times","stages"
1,1.17154435961685,0,1
2,5.05149574028983,1.17154435961685,1
3,3.82603574218228,6.22304009990668,1
4,30.5426123684207,10.049075842089,1
5,52.3824127885635,40.5916882105097,1
6,6.73435837216675,92.9741009990732,1
7,33.059622501175,99.70845937124,1
8,23.2718700275974,132.768081872415,1
9,96.9084824890204,156.039951900012,1
10,85.2734863618603,252.948434389033,1
11,119.859245199678,338.221920750893,1
12,37.1940399128944,458.081165950571,1
11,47.3897812860021,495.275205863465,1
12,5.37237072000789,542.664987149467,1
13,44.4056991348341,548.037357869475,1
14,111.649603759913,592.443057004309,1
15,198.312067768088,704.092660764222,1
16,81.9022587114619,902.40472853231,1
16,758.646644551425,984.306987243772,2
16,160.339850087184,1742.9536317952,3
15,27.4936196188023,1903.29348188238,3
14,56.1010536736139,1930.78710150118,3
13,38.1590644754735,1986.8881551748,3
12,55.273223342374,2025.04721965027,3
13,43.2684006067848,2080.32044299264,3
14,26.6822334635071,2123.58884359943,3
13,582.447186337956,2150.27107706294,3
12,11.9002929184353,2732.71826340089,3
11,159.750365646893,2744.61855631933,3
10,27.07070797386,2904.36892196622,3
9,258.234439138347,2931.43962994008,3
8,34.9680106155574,3189.67406907843,3
7,66.6095044554031,3224.64207969399,3
6,56.608912530181,3291.25158414939,3
5,26.7299620248377,3347.86049667957,3
4,26.9526964642141,3374.59045870441,3
3,0.792154371233664,3401.54315516862,3
2,11.7298979731277,3402.33530953986,3
3,5.12900018744403,3414.06520751298,3
2,49.8878409502036,3419.19420770043,3
1,Inf,3469.08204865063,3
