"depths","durations","times","stages"
1,0.574935013397102,0,1
2,0.28801068213359,0.574935013397102,1
3,25.6138368777428,0.862945695530692,1
4,38.487024467474,26.4767825732735,1
3,47.8541686318828,64.9638070407476,1
4,36.4664655402659,112.81797567263,1
5,26.7707381244552,149.284441212896,1
6,8.05305973608617,176.055179337352,1
7,47.0607053507586,184.108239073438,1
8,1.49681369493786,231.168944424196,1
9,105.170785271338,232.665758119134,1
10,1.2189728575695,337.836543390472,1
11,2.3294821735758,339.055516248041,1
12,18.5812733814596,341.384998421617,1
13,138.043805552602,359.966271803077,1
13,525.121421584485,498.010077355679,2
14,464.421560687707,1023.13149894016,2
14,150.991021755015,1487.55305962787,3
13,769.088239573263,1638.54408138289,3
12,88.0875985517227,2407.63232095615,3
13,605.138225684394,2495.71991950787,3
12,227.713430245321,3100.85814519227,3
11,30.6322455627992,3328.57157543759,3
10,2.06376971898408,3359.20382100039,3
9,24.3821260101536,3361.26759071937,3
8,102.454692446639,3385.64971672952,3
7,5.4334239619061,3488.10440917616,3
6,94.4230102890147,3493.53783313807,3
5,259.891390368168,3587.96084342708,3
4,37.209556323071,3847.85223379525,3
3,43.5049758938858,3885.06179011832,3
2,77.6379616326785,3928.56676601221,3
1,Inf,4006.20472764489,3
