"depths","durations","times","stages"
1,2.87502305486203,0,1
2,4.5776989551583,2.87502305486203,1
3,7.36480225902354,7.45272201002033,1
4,48.8823154985692,14.8175242690439,1
5,21.3666676962051,63.6998397676131,1
6,17.6574788133277,85.0665074638182,1
7,63.2755264265381,102.723986277146,1
8,101.804645917299,165.999512703684,1
9,16.6501642644832,267.804158620983,1
10,84.5734880287215,284.454322885466,1
11,42.7331181232023,369.027810914188,1
12,277.442343890986,411.76092903739,1
12,91.9093110421054,689.203272928376,2
13,504.416006249137,781.112583970482,2
12,103.941426346226,1285.52859021962,2
13,115.008140383494,1389.47001656584,2
14,155.450835085474,1504.47815694934,2
14,441.695516250032,1659.92899203481,3
13,1823.88921679232,2101.62450828485,3
12,590.857292031595,3925.51372507717,3
11,184.950566927183,4516.37101710876,3
10,122.571433069848,4701.32158403594,3
9,17.1091406251608,4823.89301710579,3
8,95.6008873363644,4841.00215773095,3
7,4.4011448440915,4936.60304506732,3
6,52.9691604868849,4941.00418991141,3
7,68.5498157485044,4993.97335039829,3
6,205.403669430692,5062.5231661468,3
5,0.710411746559657,5267.92683557749,3
4,2.78618172529605,5268.63724732405,3
3,18.0465941235316,5271.42342904935,3
2,0.411975754758714,5289.47002317288,3
1,Inf,5289.88199892764,3
