"depths","durations","times","stages"
1,67.8342322210297,0,1
2,1.8412366336881,67.8342322210297,1
3,1.74877204519693,69.6754688547178,1
4,53.977958141057,71.4242408999147,1
5,10.8716376240326,125.402199040972,1
6,20.8398519195443,136.273836665004,1
7,53.5168712903627,157.113688584549,1
8,18.6511927490951,210.630559874911,1
9,12.3849528489249,229.281752624006,1
10,11.1415125911819,241.666705472931,1
11,107.030229819659,252.808218064113,1
12,41.9219172630271,359.838447883772,1
13,61.5964169406383,401.760365146799,1
13,421.91406425213,463.356782087437,2
12,92.1405129564857,885.270846339567,2
13,75.7044703805389,977.411359296053,2
14,193.21474013051,1053.11582967659,2
14,120.632135252936,1246.3305698071,3
13,24.1832914694817,1366.96270506004,3
14,198.709139225833,1391.14599652952,3
13,1394.77793504036,1589.85513575535,3
14,86.3569305963342,2984.63307079572,3
13,1498.39742414697,3070.99000139205,3
12,200.663623983271,4569.38742553902,3
11,15.5994891441105,4770.05104952229,3
10,99.065324625526,4785.6505386664,3
9,198.413438273735,4884.71586329193,3
8,7.29938934515394,5083.12930156566,3
7,19.9090324687113,5090.42869091081,3
6,82.6792508625113,5110.33772337953,3
5,51.899257070897,5193.01697424204,3
6,30.2146087221017,5244.91623131293,3
5,32.8954789574209,5275.13084003504,3
4,1.01391570727628,5308.02631899246,3
3,26.675074754683,5309.04023469973,3
2,3.7367391392163,5335.71530945442,3
1,Inf,5339.45204859363,3
