"depths","durations","times","stages"
1,0.39932613141784,0,1
2,15.3999426971056,0.39932613141784,1
3,5.60983249065218,15.7992688285235,1
4,13.512853610049,21.4091013191757,1
5,71.6442391238347,34.9219549292246,1
6,24.5422673047613,106.566194053059,1
7,159.788214349272,131.108461357821,1
8,48.0950575520828,290.896675707093,1
9,223.59213845589,338.991733259176,1
10,0.676825702391625,562.583871715066,1
9,18.4468873601885,563.260697417458,1
10,82.7889015963417,581.707584777646,1
11,165.735722617114,664.496486373988,1
12,4.60438498373128,830.232208991102,1
13,187.061090375073,834.836593974834,1
13,11.7971191504719,1021.89768434991,2
14,789.949035738687,1033.69480350038,2
14,202.354495284096,1823.64383923907,3
13,1189.10137475843,2025.99833452316,3
12,9.97757915239345,3215.09970928159,3
11,113.940783997651,3225.07728843399,3
10,94.1780893278365,3339.01807243164,3
9,526.199351100241,3433.19616175947,3
8,18.0020366494064,3959.39551285972,3
7,38.1556654683882,3977.39754950912,3
6,59.698174623145,4015.55321497751,3
5,176.12890230863,4075.25138960065,3
4,63.0685377533064,4251.38029190929,3
5,73.6260513841817,4314.44882966259,3
4,12.8409366531278,4388.07488104677,3
3,12.3821964601157,4400.9158176999,3
2,40.3783301503663,4413.29801416002,3
1,Inf,4453.67634431038,3
