"depths","durations","times","stages"
1,9.91375777620047,0,1
2,13.2115707665328,9.91375777620047,1
3,58.3445531152219,23.1253285427332,1
4,6.87106666932101,81.4698816579551,1
5,43.9434524360005,88.3409483272761,1
6,22.841035223515,132.284400763277,1
7,24.4579445846205,155.125435986792,1
8,65.0125715612741,179.583380571412,1
9,104.390715614424,244.595952132686,1
10,10.4851976247023,348.986667747111,1
11,130.5186459833,359.471865371813,1
12,116.711219097367,489.990511355113,1
12,146.094757194246,606.70173045248,2
13,233.543859613186,752.796487646727,2
14,304.956747163388,986.340347259913,2
15,59.7973222892563,1291.2970944233,2
15,149.499425728642,1351.09441671256,3
14,463.795857951676,1500.5938424412,3
13,89.2058691263007,1964.38970039288,3
12,22.3385260804371,2053.59556951918,3
11,229.878316998367,2075.93409559961,3
10,84.7569781377074,2305.81241259798,3
9,309.047095664477,2390.56939073569,3
8,78.4699913389054,2699.61648640016,3
7,72.3767634056107,2778.08647773907,3
6,98.9974280554661,2850.46324114468,3
5,123.036311157553,2949.46066920015,3
4,49.3531410196433,3072.4969803577,3
3,17.3373095487277,3121.85012137734,3
2,4.91244345970154,3139.18743092607,3
1,Inf,3144.09987438577,3
