"depths","durations","times","stages"
1,5.83862276227954,0,1
2,17.7278324193157,5.83862276227954,1
3,42.0594418492178,23.5664551815953,1
4,12.3615807504652,65.6258970308131,1
5,89.8872968995886,77.9874777812782,1
6,34.2162504576941,167.874774680867,1
7,18.097755847387,202.091025138561,1
8,17.2426929768199,220.188780985948,1
9,22.2642830895233,237.431473962768,1
8,9.99773393765071,259.695757052291,1
9,18.1298407974363,269.693490989942,1
10,155.702683928077,287.823331787378,1
11,29.1265948319192,443.526015715455,1
10,56.5901115175345,472.652610547374,1
11,27.5133041030882,529.242722064909,1
12,20.188370520784,556.756026167997,1
12,418.801544586539,576.944396688781,2
13,122.150371981541,995.74594127532,2
14,541.637177146061,1117.89631325686,2
14,1522.93332652091,1659.53349040292,3
13,368.372290797225,3182.46681692383,3
12,169.325617404794,3550.83910772105,3
11,173.593631992846,3720.16472512585,3
10,574.560028474403,3893.75835711869,3
9,69.5678526955971,4468.3183855931,3
8,48.6419647230023,4537.88623828869,3
7,5.71755714988467,4586.5282030117,3
6,33.3616341378602,4592.24576016158,3
5,135.67376967297,4625.60739429944,3
4,33.8883008542525,4761.28116397241,3
3,96.8006992593555,4795.16946482666,3
2,44.5672447121406,4891.97016408602,3
1,Inf,4936.53740879816,3
