"depths","durations","times","stages"
1,30.067842405101,0,1
2,0.0708756361708538,30.067842405101,1
3,29.8750260201219,30.1387180412719,1
4,14.3793932773814,60.0137440613937,1
5,5.69441020477747,74.3931373387751,1
6,6.97575399022978,80.0875475435525,1
7,158.125800961237,87.0633015337823,1
8,7.46607838671386,245.189102495019,1
9,7.640700284774,252.655180881733,1
10,32.212338823222,260.295881166507,1
11,26.6523341022188,292.508219989729,1
12,5.81359048264676,319.160554091948,1
13,57.2286509375542,324.974144574595,1
12,19.6725902029276,382.202795512149,1
13,84.472251496936,401.875385715076,1
14,67.8637598079465,486.347637212012,1
15,51.5380762993245,554.211397019959,1
15,764.034924084773,605.749473319283,2
15,1287.83545242266,1369.78439740406,3
16,1196.65467697229,2657.61984982671,3
15,92.1646394332129,3854.274526799,3
14,32.4915960777503,3946.43916623222,3
13,468.296320710236,3978.93076230997,3
12,357.428703082371,4447.2270830202,3
11,524.137654295784,4804.65578610257,3
10,117.939235267876,5328.79344039836,3
9,199.29768597644,5446.73267566623,3
8,24.5358621788109,5646.03036164267,3
7,92.9207394315627,5670.56622382149,3
6,81.733457902671,5763.48696325305,3
5,86.7956086448012,5845.22042115572,3
4,23.022757292355,5932.01602980052,3
3,162.234697283391,5955.03878709288,3
2,48.0339174338787,6117.27348437627,3
1,Inf,6165.30740181015,3
