"depths","durations","times","stages"
1,5.18545536341871,0,1
2,13.0236338516257,5.18545536341871,1
3,12.7628145809847,18.2090892150444,1
2,12.3408570474376,30.9719037960291,1
3,21.5550756414251,43.3127608434667,1
4,14.2332674368581,64.8678364848918,1
5,6.41527006918636,79.10110392175,1
6,118.591028440287,85.5163739909363,1
7,55.9485761180462,204.107402431224,1
8,30.7264106759636,260.05597854927,1
9,39.2236090608877,290.782389225233,1
8,17.3843559528113,330.005998286121,1
7,16.4978413143264,347.390354238932,1
8,94.4688607413532,363.888195553259,1
7,14.5851744504183,458.357056294612,1
8,44.7088054950844,472.94223074503,1
9,96.3524429925047,517.651036240115,1
10,43.0794661772815,614.003479232619,1
10,311.673713831502,657.082945409901,2
11,29.6600456578433,968.756659241403,2
12,149.800555516625,998.416704899246,2
13,159.423714071027,1148.21726041587,2
14,587.808277818498,1307.6409744869,2
14,39.0338666266493,1895.4492523054,3
13,56.9873491914441,1934.48311893205,3
12,44.4859360569822,1991.47046812349,3
11,6.67107299272493,2035.95640418047,3
10,416.908428452281,2042.6274771732,3
9,72.4129156675476,2459.53590562548,3
8,0.949403711213563,2531.94882129303,3
7,59.3065711442077,2532.89822500424,3
6,74.8528550605802,2592.20479614845,3
5,116.899449327927,2667.05765120903,3
4,50.7157964269531,2783.95710053695,3
3,41.2341220460867,2834.67289696391,3
2,33.7521047310524,2875.90701900999,3
1,Inf,2909.65912374105,3
