"depths","durations","times","stages"
1,7.7665764571478,0,1
2,28.6538023822521,7.7665764571478,1
3,13.0482027804606,36.4203788393999,1
4,0.163316858621933,49.4685816198605,1
5,11.5854205936193,49.6318984784825,1
6,9.70961951495458,61.2173190721018,1
7,20.187323136876,70.9269385870564,1
8,19.4442478008568,91.1142617239324,1
9,25.2030266181876,110.558509524789,1
10,80.8413357278546,135.761536142977,1
11,9.81773732489367,216.602871870831,1
12,42.6370493840637,226.420609195725,1
13,46.3646713621483,269.057658579789,1
14,133.16119196829,315.422329941937,1
13,16.4255442253004,448.583521910227,1
14,0.0528023389032342,465.009066135528,1
15,8.02696519902423,465.061868474431,1
16,84.056545109488,473.088833673455,1
15,1.70069550937455,557.145378782943,1
15,532.375132407026,558.846074292318,2
14,385.851313587633,1091.22120669934,2
14,243.101092115245,1477.07252028698,3
13,78.9782944106682,1720.17361240222,3
12,66.4816462642066,1799.15190681289,3
11,504.615231158033,1865.6335530771,3
10,5.03168554013928,2370.24878423513,3
9,22.2978523100028,2375.28046977527,3
8,443.885325195089,2397.57832208527,3
7,93.4985770402654,2841.46364728036,3
6,79.6689149304175,2934.96222432063,3
5,79.753709544701,3014.63113925104,3
4,47.5996165742918,3094.38484879574,3
3,50.7799614636765,3141.98446537004,3
2,18.3400138048455,3192.76442683371,3
1,Inf,3211.10444063856,3
