"depths","durations","times","stages"
1,13.5714348746291,0,1
2,18.9390109889067,13.5714348746291,1
3,22.5105566546485,32.5104458635358,1
4,4.67463782613762,55.0210025181843,1
5,34.9867509253553,59.6956403443219,1
6,12.1913469270464,94.6823912696773,1
7,3.34799497299875,106.873738196724,1
8,19.0426539752426,110.221733169722,1
9,80.5141982949823,129.264387144965,1
10,19.5856738376164,209.778585439947,1
9,12.8733587815005,229.364259277564,1
10,209.02477599478,242.237618059064,1
11,8.94269510059729,451.262394053844,1
12,66.2246835105281,460.205089154441,1
13,93.5252871811271,526.42977266497,1
14,76.9491778148342,619.955059846097,1
14,645.921619770294,696.904237660931,2
13,299.804236609963,1342.82585743122,2
14,113.044705647857,1642.63009404119,2
14,132.600255714895,1755.67479968904,3
13,5.36339404103182,1888.27505540394,3
12,185.658107802573,1893.63844944497,3
11,32.6725168613898,2079.29655724754,3
10,72.024281325118,2111.96907410893,3
9,21.083991917249,2183.99335543405,3
8,61.3070348576825,2205.0773473513,3
7,36.5781387318707,2266.38438220898,3
6,66.9884929090385,2302.96252094085,3
5,78.7743309108105,2369.95101384989,3
4,2.55947834148992,2448.7253447607,3
3,62.5771659852239,2451.28482310219,3
2,196.300830125891,2513.86198908742,3
1,Inf,2710.16281921331,3
