"depths","durations","times","stages"
1,35.1615487631799,0,1
2,6.50465215394875,35.1615487631799,1
3,24.5582015147023,41.6662009171287,1
4,7.66795863941837,66.224402431831,1
5,19.4912833322533,73.8923610712494,1
4,4.15209647684543,93.3836444035027,1
5,1.13592098862082,97.5357408803481,1
6,24.0231264928748,98.671661868969,1
7,15.2039073022641,122.694788361844,1
8,57.2868527853637,137.898695664108,1
9,59.4708287025867,195.185548449472,1
10,23.3267749458988,254.656377152058,1
11,155.173878241495,277.983152097957,1
12,97.045739904579,433.157030339452,1
13,22.964652223345,530.202770244031,1
14,56.8784101325083,553.167422467376,1
14,893.381813588007,610.045832599885,2
14,773.392222276299,1503.42764618789,3
13,146.322660065091,2276.81986846419,3
12,4.64317290341069,2423.14252852928,3
11,17.1038804468262,2427.78570143269,3
10,496.58240072938,2444.88958187952,3
9,302.693848352446,2941.4719826089,3
8,49.6116146807008,3244.16583096134,3
7,38.3400146828867,3293.77744564205,3
6,55.7990471561402,3332.11746032493,3
7,109.891117983188,3387.91650748107,3
6,1.48306577577932,3497.80762546426,3
5,102.157103712415,3499.29069124004,3
6,245.45144052589,3601.44779495246,3
5,21.58783743495,3846.89923547834,3
4,35.2562196523145,3868.48707291329,3
3,20.0587041129529,3903.74329256561,3
2,58.9621892815576,3923.80199667856,3
1,Inf,3982.76418596012,3
