"depths","durations","times","stages"
1,22.2448530807131,0,1
2,0.788608681654935,22.2448530807131,1
3,5.92399626702705,23.033461762368,1
4,2.71722161556644,28.9574580293951,1
5,62.3868732023291,31.6746796449615,1
6,95.0282664787199,94.0615528472906,1
7,32.4680181918277,189.089819326011,1
8,59.4089726747713,221.557837517838,1
9,1.41529668082939,280.966810192609,1
10,39.1541174551516,282.382106873439,1
11,49.2865292757273,321.53622432859,1
12,17.9517183598774,370.822753604318,1
13,70.0767751624363,388.774471964195,1
14,19.9603705479048,458.851247126631,1
15,23.8523147278216,478.811617674536,1
15,35.5419195186699,502.663932402358,2
14,763.610128601042,538.205851921028,2
14,160.026036116136,1301.81598052207,3
13,421.345387429219,1461.84201663821,3
12,210.552871782717,1883.18740406742,3
11,465.444398095198,2093.74027585014,3
10,325.101663508199,2559.18467394534,3
9,471.856103733893,2884.28633745354,3
8,2.85459561017115,3356.14244118743,3
7,198.469247236065,3358.9970367976,3
8,61.3129457633263,3557.46628403367,3
7,5.21065910380003,3618.77922979699,3
6,140.056450707839,3623.98988890079,3
5,58.5541817673625,3764.04633960863,3
4,46.6364441840142,3822.600521376,3
3,31.670131092887,3869.23696556001,3
2,168.608452226075,3900.9070966529,3
1,Inf,4069.51554887897,3
