"depths","times","stages"
1,0,1
4,60,1
7,120,1
10,180,1
12,240,1
13,300,1
16,360,1
15,420,1
16,480,1
15,540,1
15,600,1
15,660,1
15,720,1
16,780,2
16,840,2
16,900,2
16,960,2
16,1020,2
16,1080,2
16,1140,2
16,1200,2
16,1260,2
15,1320,2
15,1380,2
15,1440,2
15,1500,2
15,1560,2
15,1620,2
15,1680,3
15,1740,3
15,1800,3
15,1860,3
15,1920,3
15,1980,3
15,2040,3
15,2100,3
15,2160,3
15,2220,3
15,2280,3
15,2340,3
15,2400,3
15,2460,3
15,2520,3
15,2580,3
13,2640,3
14,2700,3
14,2760,3
14,2820,3
13,2880,3
11,2940,3
11,3000,3
10,3060,3
10,3120,3
8,3180,3
6,3240,3
2,3300,3
1,3360,3
